id,text,value
67075,Climbach - 67510,climbach
67263,Lembach - 67510,lembach
67334,Niedersteinbach - 67510,niedersteinbach
67353,Obersteinbach - 67510,obersteinbach
67537,Wingen - 67510,wingen
68139,Hirtzbach - 68118,hirtzbach
68256,Pfastatt - 68120,pfastatt
68270,Richwiller - 68120,richwiller
68146,Houssen - 68125,houssen
15063,Drugeac - 15140,drugeac
15067,Le Fau - 15140,le-fau
15070,Fontanges - 15140,fontanges
15174,Saint-Bonnet-de-Salers - 15140,saint-bonnet-de-salers
15176,Saint-Chamant - 15140,saint-chamant
15179,Saint-Cirgues-de-Malbert - 15140,saint-cirgues-de-malbert
15186,Sainte-Eulalie - 15140,sainte-eulalie-3
15200,Saint-Martin-Cantalès - 15140,saint-martin-cantales
15202,Saint-Martin-Valmeroux - 15140,saint-martin-valmeroux
15205,Saint-Paul-de-Salers - 15140,saint-paul-de-salers
15208,Saint-Projet-de-Salers - 15140,saint-projet-de-salers
15219,Salers - 15140,salers
15269,Besse - 15140,besse
68082,Ensisheim - 68190,ensisheim
68260,Raedersheim - 68190,raedersheim
68343,Ungersheim - 68190,ungersheim
68224,Mulhouse - 68100,mulhouse
15040,Chanterelle - 15190,chanterelle
15054,Condat - 15190,condat
15110,Lugarde - 15190,lugarde
15114,Marcenat - 15190,marcenat-2
15129,Montboudif - 15190,montboudif
15132,Montgreleix - 15190,montgreleix
15170,Saint-Amandin - 15190,saint-amandin
15173,Saint-Bonnet-de-Condat - 15190,saint-bonnet-de-condat
15213,Saint-Saturnin - 15190,saint-saturnin
68097,Fréland - 68240,freland
68162,Kaysersberg Vignoble - 68240,kaysersberg
68166,Kingersheim - 68260,kingersheim
15026,Brezons - 15230,brezons
15033,Cézens - 15230,cezens
15077,Gourdièges - 15230,gourdieges
15086,Lacapelle-Barrès - 15230,lacapelle-barres
15112,Malbo - 15230,malbo
15139,Narnhac - 15230,narnhac
15149,Paulhenc - 15230,paulhenc
15152,Pierrefort - 15230,pierrefort
15198,Sainte-Marie - 15230,sainte-marie-3
15201,Saint-Martin-sous-Vigouroux - 15230,saint-martin-sous-vigouroux
68045,Bourbach-le-Bas - 68290,bourbach-le-bas
68046,Bourbach-le-Haut - 68290,bourbach-le-haut
68073,Dolleren - 68290,dolleren
68167,Kirchberg - 68290,kirchberg
68179,Lauw - 68290,lauw
68201,Masevaux-Niederbruck - 68290,masevaux
68239,Oberbruck - 68290,oberbruck
68275,Rimbach-près-Masevaux - 68290,rimbach-pres-masevaux
68307,Sewen - 68290,sewen
68308,Sickert - 68290,sickert
68361,Wegscheid - 68290,wegscheid
68009,Artzenheim - 68320,artzenheim
68019,Baltzenheim - 68320,baltzenheim
68038,Bischwihr - 68320,bischwihr
68076,Durrenentzen - 68320,durrenentzen
68095,Fortschwihr - 68320,fortschwihr
68110,Grussenheim - 68320,grussenheim
68143,Porte du Ried - 68320,holtzwihr
68157,Jebsheim - 68320,jebsheim
68172,Kunheim - 68320,kunheim
68227,Muntzenheim - 68320,muntzenheim
68345,Urschenheim - 68320,urschenheim
68366,Wickerschwihr - 68320,wickerschwihr
68367,Widensolen - 68320,widensolen
33051,Biganos - 33380,biganos
33284,Mios - 33380,mios
33555,Marcheprime - 33380,marcheprime
16058,Boutiers-Saint-Trojan - 16100,boutiers-saint-trojan
16089,Châteaubernard - 16100,chateaubernard
16102,Cognac - 16100,cognac
16169,Javrezac - 16100,javrezac
16193,Louzac-Saint-André - 16100,louzac-saint-andre
16217,Merpins - 16100,merpins
16304,Saint-Brice - 16100,saint-brice
16330,Saint-Laurent-de-Cognac - 16100,saint-laurent-de-cognac
16003,Agris - 16110,agris
16067,Bunzac - 16110,bunzac
16209,Marillac-le-Franc - 16110,marillac-le-franc
16269,Pranzac - 16110,pranzac
16274,Rancogne - 16110,rancogne
16280,Rivières - 16110,rivieres
16281,La Rochefoucauld - 16110,la-rochefoucauld
16282,La Rochette - 16110,la-rochette-4
16344,Saint-Projet-Saint-Constant - 16110,saint-projet-saint-constant
16379,Taponnat-Fleurignac - 16110,taponnat-fleurignac
16425,Yvrac-et-Malleyrand - 16110,yvrac-et-malleyrand
33071,Branne - 33420,branne-2
33078,Cabara - 33420,cabara
33086,Camiac-et-Saint-Denis - 33420,camiac-et-saint-denis
33147,Daignac - 33420,daignac
33148,Dardenac - 33420,dardenac
33157,Espiet - 33420,espiet
33185,Génissac - 33420,genissac
33194,Grézillac - 33420,grezillac
33196,Guillac - 33420,guillac
33209,Jugazan - 33420,jugazan
33257,Lugaignac - 33420,lugaignac
33298,Moulon - 33420,moulon
33301,Naujan-et-Postiac - 33420,naujan-et-postiac
33350,Rauzan - 33420,rauzan
33375,Saint-Aubin-de-Branne - 33420,saint-aubin-de-branne
33421,Saint-Jean-de-Blaignac - 33420,saint-jean-de-blaignac
33488,Saint-Vincent-de-Pertignas - 33420,saint-vincent-de-pertignas
33531,Tizac-de-Curton - 33420,tizac-de-curton
33199,Gujan-Mestras - 33470,gujan-mestras
33527,Le Teich - 33470,le-teich
33111,Caudrot - 33490,caudrot
33323,Le Pian-sur-Garonne - 33490,le-pian-sur-garonne
33367,Saint-André-du-Bois - 33490,saint-andre-du-bois
33403,Sainte-Foy-la-Longue - 33490,sainte-foy-la-longue
33411,Saint-Germain-de-Grave - 33490,saint-germain-de-grave
33435,Saint-Macaire - 33490,saint-macaire
33438,Saint-Maixant - 33490,saint-maixant-2
33440,Saint-Martial - 33490,saint-martial-6
33444,Saint-Martin-de-Sescas - 33490,saint-martin-de-sescas
33463,Saint-Pierre-d'Aurillac - 33490,saint-pierre-d-aurillac
33510,Semens - 33490,semens
33543,Verdelais - 33490,verdelais
34172,Montpellier - 34000,montpellier
34010,Aniane - 34150,aniane
34011,Arboras - 34150,arboras
34035,La Boissière - 34150,la-boissiere-3
34114,Gignac - 34150,gignac
34125,Lagamas - 34150,lagamas
34173,Montpeyroux - 34150,montpeyroux-3
34221,Puéchabon - 34150,puechabon
34261,Saint-Guilhem-le-Désert - 34150,saint-guilhem-le-desert
34267,Saint-Jean-de-Fos - 34150,saint-jean-de-fos
34004,Agel - 34210,agel
34006,Aigne - 34210,aigne
34007,Aigues-Vives - 34210,aigues-vives-4
34020,Azillanet - 34210,azillanet
34026,Beaufort - 34210,beaufort-2
34054,Cassagnoles - 34210,cassagnoles-2
34059,La Caunette - 34210,la-caunette
34075,Cesseras - 34210,cesseras
34097,Félines-Minervois - 34210,felines-minervois
34098,Ferrals-les-Montagnes - 34210,ferrals-les-montagnes
34141,La Livinière - 34210,la-liviniere
34158,Minerve - 34210,minerve
34189,Olonzac - 34210,olonzac
34190,Oupia - 34210,oupia
34302,Siran - 34210,siran-2
16012,Angeac-Champagne - 16130,angeac-champagne
16018,Ars - 16130,ars
16150,Gensac-la-Pallue - 16130,gensac-la-pallue
16151,Genté - 16130,gente
16152,Gimeux - 16130,gimeux
16171,Juillac-le-Coq - 16130,juillac-le-coq
16186,Lignières-Sonneville - 16130,lignieres-sonneville
16316,Saint-Fort-sur-le-Né - 16130,saint-fort-sur-le-ne
16343,Saint-Preuil - 16130,saint-preuil
16359,Salles-d'Angles - 16130,salles-d-angles
16366,Segonzac - 16130,segonzac
16399,Verrières - 16130,verrieres-4
16070,Chabanais - 16150,chabanais
16071,Chabrac - 16150,chabrac
16086,Chassenon - 16150,chassenon
16100,Chirac - 16150,chirac
16132,Étagnac - 16150,etagnac
16134,Exideuil-sur-Vienne - 16150,exideuil
16270,Pressignac - 16150,pressignac
16345,Saint-Quentin-sur-Charente - 16150,saint-quentin-sur-charente
16052,Bors (Canton de Tude-et-Lavalette) - 16190,bors
16111,Courgeac - 16190,courgeac
16118,Deviat - 16190,deviat
16170,Juignac - 16190,juignac
16230,Montmoreau - 16190,montmoreau-saint-cybard
16246,Nonac - 16190,nonac
16267,Poullignac - 16190,poullignac
16334,Saint-Martial - 16190,saint-martial-3
16362,Salles-Lavalette - 16190,salles-lavalette
16069,Cellettes - 16230,cellettes
16140,Fontclaireau - 16230,fontclaireau
16141,Fontenille - 16230,fontenille
16173,Juillé - 16230,juille
16191,Lonnes - 16230,lonnes
16196,Luxé - 16230,luxe
16200,Maine-de-Boixe - 16230,maine-de-boixe
16206,Mansle - 16230,mansle
16241,Nanclars - 16230,nanclars
16272,Puyréaux - 16230,puyreaux
16300,Val-de-Bonnieure - 16230,saint-angeau
16307,Saint-Ciers-sur-Bonnieure - 16230,saint-ciers-sur-bonnieure
16326,Saint-Groux - 16230,saint-groux
16414,Villognon - 16230,villognon
16069,Cellettes - 16230,cellettes
16140,Fontclaireau - 16230,fontclaireau
16141,Fontenille - 16230,fontenille
16173,Juillé - 16230,juille
16191,Lonnes - 16230,lonnes
16196,Luxé - 16230,luxe
16200,Maine-de-Boixe - 16230,maine-de-boixe
16206,Mansle - 16230,mansle
16241,Nanclars - 16230,nanclars
16272,Puyréaux - 16230,puyreaux
16300,Val-de-Bonnieure - 16230,saint-angeau
16307,Saint-Ciers-sur-Bonnieure - 16230,saint-ciers-sur-bonnieure
16326,Saint-Groux - 16230,saint-groux
16414,Villognon - 16230,villognon
16069,Cellettes - 16230,cellettes
16140,Fontclaireau - 16230,fontclaireau
16141,Fontenille - 16230,fontenille
16173,Juillé - 16230,juille
16191,Lonnes - 16230,lonnes
16196,Luxé - 16230,luxe
16200,Maine-de-Boixe - 16230,maine-de-boixe
16206,Mansle - 16230,mansle
16241,Nanclars - 16230,nanclars
16272,Puyréaux - 16230,puyreaux
16300,Val-de-Bonnieure - 16230,saint-angeau
16307,Saint-Ciers-sur-Bonnieure - 16230,saint-ciers-sur-bonnieure
16326,Saint-Groux - 16230,saint-groux
16414,Villognon - 16230,villognon
16149,Genouillac - 16270,genouillac
16192,Roumazières-Loubert - 16270,roumazieres-loubert
16214,Mazières - 16270,mazieres
16245,Nieuil - 16270,nieuil
16259,La Péruse - 16270,la-peruse
16376,Suris - 16270,suris
16019,Asnières-sur-Nouère - 16290,asnieres-sur-nouere
16077,Champmillon - 16290,champmillon
16121,Douzat - 16290,douzat
16163,Hiersac - 16290,hiersac
16234,Moulidars - 16290,moulidars
16348,Saint-Saturnin - 16290,saint-saturnin-2
16010,Ambleville - 16300,ambleville
16014,Angeduc - 16300,angeduc
16028,Barbezieux-Saint-Hilaire - 16300,barbezieux-saint-hilaire
16030,Barret - 16300,barret
16062,Brie-sous-Barbezieux - 16300,brie-sous-barbezieux
16074,Challignac - 16300,challignac
16116,Criteuil-la-Magdeleine - 16300,criteuil-la-magdeleine
16160,Guimps - 16300,guimps
16176,Lachaise - 16300,lachaise
16178,Lagarde-sur-le-Né - 16300,lagarde-sur-le-ne
16224,Montmérac - 16300,montchaude
16301,Saint-Aulais-la-Chapelle - 16300,saint-aulais-la-chapelle
16303,Saint-Bonnet - 16300,saint-bonnet
16338,Saint-Médard - 16300,saint-medard
16342,Saint-Palais-du-Né - 16300,saint-palais-du-ne
16360,Salles-de-Barbezieux - 16300,salles-de-barbezieux
16405,Vignolles - 16300,vignolles
16010,Ambleville - 16300,ambleville
16014,Angeduc - 16300,angeduc
16028,Barbezieux-Saint-Hilaire - 16300,barbezieux-saint-hilaire
16030,Barret - 16300,barret
16062,Brie-sous-Barbezieux - 16300,brie-sous-barbezieux
16074,Challignac - 16300,challignac
16116,Criteuil-la-Magdeleine - 16300,criteuil-la-magdeleine
16160,Guimps - 16300,guimps
16176,Lachaise - 16300,lachaise
16178,Lagarde-sur-le-Né - 16300,lagarde-sur-le-ne
16224,Montmérac - 16300,montchaude
16301,Saint-Aulais-la-Chapelle - 16300,saint-aulais-la-chapelle
16303,Saint-Bonnet - 16300,saint-bonnet
16338,Saint-Médard - 16300,saint-medard
16342,Saint-Palais-du-Né - 16300,saint-palais-du-ne
16360,Salles-de-Barbezieux - 16300,salles-de-barbezieux
16405,Vignolles - 16300,vignolles
16038,Benest - 16350,benest
16054,Le Bouchage - 16350,le-bouchage
16076,Champagne-Mouton - 16350,champagne-mouton
16087,Chassiecq - 16350,chassiecq
16310,Saint-Coutant - 16350,saint-coutant
16389,Turgon - 16350,turgon
16403,Le Vieux-Cérier - 16350,le-vieux-cerier
16404,Vieux-Ruffec - 16350,vieux-ruffec
16060,Bréville - 16370,breville
16097,Cherves-Richemont - 16370,cherves-richemont
16218,Mesnac - 16370,mesnac
16355,Saint-Sulpice-de-Cognac - 16370,saint-sulpice-de-cognac
16084,Charras - 16380,charras
16093,Chazelles - 16380,chazelles-2
16137,Feuillade - 16380,feuillade
16158,Grassac - 16380,grassac
16203,Mainzac - 16380,mainzac
16211,Marthon - 16380,marthon
16323,Saint-Germain-de-Montbron - 16380,saint-germain-de-montbron
16372,Souffrignac - 16380,souffrignac
16064,Brigueuil - 16420,brigueuil
16182,Lesterps - 16420,lesterps
16231,Montrollet - 16420,montrollet
16306,Saint-Christophe - 16420,saint-christophe-2
16363,Saulgond - 16420,saulgond
17207,Loix - 17111,loix
17081,Chamouillac - 17130,chamouillac
17092,Chartuzac - 17130,chartuzac
17096,Chaunac - 17130,chaunac
17118,Corignac - 17130,corignac
17129,Courpignac - 17130,courpignac
17130,Coux - 17130,coux-2
17156,Expiremont - 17130,expiremont
17199,Jussas - 17130,jussas
17231,Messac - 17130,messac
17240,Montendre - 17130,montendre
17282,Pommiers-Moulons - 17130,pommiers-moulons
17305,Rouffignac - 17130,rouffignac
17417,Salignac-de-Mirambeau - 17130,salignac-de-mirambeau
17432,Souméras - 17130,soumeras
17433,Sousmoulins - 17130,sousmoulins
17454,Tugéras-Saint-Maurice - 17130,tugeras-saint-maurice
17468,Vibrac - 17130,vibrac-2
35255,Saint-Benoît-des-Ondes - 35114,saint-benoit-des-ondes
17291,Puilboreau - 17138,puilboreau
17414,Saint-Xandre - 17138,saint-xandre
17008,Andilly - 17230,andilly
17091,Charron - 17230,charron
17208,Longèves - 17230,longeves
17218,Marans - 17230,marans
17376,Saint-Ouen-d'Aunis - 17230,saint-ouen-d-aunis
17472,Villedoux - 17230,villedoux
17050,Bois - 17240,bois
17084,Champagnolles - 17240,champagnolles
17111,Clion - 17240,clion
17210,Lorignac - 17240,lorignac
17250,Mosnac - 17240,mosnac-2
17279,Plassac - 17240,plassac
17317,Saint-Ciers-du-Taillon - 17240,saint-ciers-du-taillon
17325,Saint-Dizant-du-Gua - 17240,saint-dizant-du-gua
17328,Saint-Fort-sur-Gironde - 17240,saint-fort-sur-gironde
17331,Saint-Genis-de-Saintonge - 17240,saint-genis-de-saintonge
17332,Saint-Georges-Antignac - 17240,saint-georges-antignac
17342,Saint-Germain-du-Seudre - 17240,saint-germain-du-seudre
17343,Saint-Grégoire-d'Ardennes - 17240,saint-gregoire-d-ardennes
17390,Sainte-Ramée - 17240,sainte-ramee
17402,Saint-Sigismond-de-Clermont - 17240,saint-sigismond-de-clermont
17050,Bois - 17240,bois
17084,Champagnolles - 17240,champagnolles
17111,Clion - 17240,clion
17210,Lorignac - 17240,lorignac
17250,Mosnac - 17240,mosnac-2
17279,Plassac - 17240,plassac
17317,Saint-Ciers-du-Taillon - 17240,saint-ciers-du-taillon
17325,Saint-Dizant-du-Gua - 17240,saint-dizant-du-gua
17328,Saint-Fort-sur-Gironde - 17240,saint-fort-sur-gironde
17331,Saint-Genis-de-Saintonge - 17240,saint-genis-de-saintonge
17332,Saint-Georges-Antignac - 17240,saint-georges-antignac
17342,Saint-Germain-du-Seudre - 17240,saint-germain-du-seudre
17343,Saint-Grégoire-d'Ardennes - 17240,saint-gregoire-d-ardennes
17390,Sainte-Ramée - 17240,sainte-ramee
17402,Saint-Sigismond-de-Clermont - 17240,saint-sigismond-de-clermont
17299,Rochefort - 17300,rochefort
17463,Vergeroux - 17300,vergeroux
17385,Saint-Pierre-d'Oléron - 17310,saint-pierre-d-oleron
17189,Hiers-Brouage - 17320,hiers-brouage
17219,Marennes - 17320,marennes
17351,Saint-Just-Luzac - 17320,saint-just-luzac
17094,Châtelaillon-Plage - 17340,chatelaillon-plage
17483,Yves - 17340,yves
17012,Annezay - 17380,annezay
17017,Archingeay - 17380,archingeay
17087,Chantemerle-sur-la-Soie - 17380,chantemerle-sur-la-soie
17202,Landes - 17380,landes
17254,Nachamps - 17380,nachamps
17266,Les Nouillers - 17380,les-nouillers
17292,Puy-du-Lac - 17380,puy-du-lac
17294,Puyrolland - 17380,puyrolland
17321,Saint-Crépin - 17380,saint-crepin-2
17356,Saint-Loup - 17380,saint-loup-2
17448,Tonnay-Boutonne - 17380,tonnay-boutonne
17450,Torxé - 17380,torxe
17168,Fouras - 17450,fouras
17353,Saint-Laurent-de-la-Prée - 17450,saint-laurent-de-la-pree
17024,Aulnay - 17470,aulnay-2
17049,Blanzay-sur-Boutonne - 17470,blanzay-sur-boutonne
17101,Cherbonnières - 17470,cherbonnieres
17117,Contré - 17470,contre
17138,Dampierre-sur-Boutonne - 17470,dampierre-sur-boutonne
17206,Loiré-sur-Nie - 17470,loire-sur-nie
17268,Nuaillé-sur-Boutonne - 17470,nuaille-sur-boutonne
17271,Paillé - 17470,paille
17334,Saint-Georges-de-Longuepierre - 17470,saint-georges-de-longuepierre
17358,Saint-Mandé-sur-Brédoire - 17470,saint-mande-sur-bredoire
17471,La Villedieu - 17470,la-villedieu
17473,Villemorin - 17470,villemorin
18036,Brinay - 18120,brinay
18044,Cerbois - 18120,cerbois
18064,Chéry - 18120,chery
18124,Lazenay - 18120,lazenay
18128,Limeux - 18120,limeux
18134,Lury-sur-Arnon - 18120,lury-sur-arnon
18140,Massay - 18120,massay
18148,Méreau - 18120,mereau
18186,Preuilly - 18120,preuilly
18190,Quincy - 18120,quincy
18040,Bussy - 18130,bussy
18045,Chalivoy-Milon - 18130,chalivoy-milon
18068,Cogny - 18130,cogny
18071,Contres - 18130,contres
18087,Dun-sur-Auron - 18130,dun-sur-auron
18119,Jussy-Champagne - 18130,jussy-champagne
18121,Lantan - 18130,lantan
18173,Osmery - 18130,osmery
18177,Parnay - 18130,parnay
18191,Raymond - 18130,raymond
18204,Saint-Denis-de-Palin - 18130,saint-denis-de-palin
18289,Vornay - 18130,vornay
18043,La Celle-Condé - 18160,la-celle-conde
18065,Chezal-Benoît - 18160,chezal-benoit
18114,Ineuil - 18160,ineuil
18127,Lignières - 18160,lignieres-2
18152,Montlouis - 18160,montlouis
18199,Saint-Baudel - 18160,saint-baudel
18216,Saint-Hilaire-en-Lignières - 18160,saint-hilaire-en-lignieres
18266,Touchay - 18160,touchay
18283,Villecelin - 18160,villecelin
38185,Grenoble - 38000,grenoble
38151,Échirolles - 38130,echirolles
38085,Charvieu-Chavagneux - 38230,charvieu-chavagneux
38097,Chavanoz - 38230,chavanoz
38316,Pont-de-Chéruy - 38230,pont-de-cheruy
38507,Tignieu-Jameyzieu - 38230,tignieu-jameyzieu
38229,Meylan - 38240,meylan
38176,Frontonas - 38290,frontonas
38475,Satolas-et-Bonce - 38290,satolas-et-bonce
38537,La Verpillière - 38290,la-verpilliere
38153,Engins - 38360,engins
38281,Noyarey - 38360,noyarey
38474,Sassenage - 38360,sassenage
18002,Ainay-le-Vieil - 18200,ainay-le-vieil
18009,Arcomps - 18200,arcomps
18013,Arpheuilles - 18200,arpheuilles
18034,Bouzais - 18200,bouzais
18038,Bruère-Allichamps - 18200,bruere-allichamps
18042,La Celle - 18200,la-celle-2
18069,Colombiers - 18200,colombiers-2
18086,Drevant - 18200,drevant
18091,Farges-Allichamps - 18200,farges-allichamps
18107,La Groutte - 18200,la-groutte
18142,Meillant - 18200,meillant
18169,Nozières - 18200,nozieres-2
18171,Orcenais - 18200,orcenais
18172,Orval - 18200,orval
18178,La Perche - 18200,la-perche
18197,Saint-Amand-Montrond - 18200,saint-amand-montrond
18209,Saint-Georges-de-Poisieux - 18200,saint-georges-de-poisieux
38421,Saint-Martin-d'Hères - 38400,saint-martin-d-heres
18003,Les Aix-d'Angillon - 18220,les-aix-d-angillon
18016,Aubinges - 18220,aubinges
18019,Azy - 18220,azy
18035,Brécy - 18220,brecy-2
18156,Morogues - 18220,morogues
18176,Parassy - 18220,parassy
18194,Rians - 18220,rians
18202,Saint-Céols - 18220,saint-ceols
18235,Sainte-Solange - 18220,sainte-solange
18253,Soulangis - 18220,soulangis
18205,Saint-Doulchard - 18230,saint-doulchard
38015,Artas - 38440,artas
38035,Beauvoir-de-Marc - 38440,beauvoir-de-marc
38094,Châtonnay - 38440,chatonnay
38211,Lieudieu - 38440,lieudieu
38231,Meyrieu-les-Étangs - 38440,meyrieu-les-etangs
38232,Meyssiez - 38440,meyssies
38238,Moidieu-Détourbe - 38440,moidieu-detourbe
38346,Royas - 38440,royas
38358,Sainte-Anne-sur-Gervonde - 38440,sainte-anne-sur-gervonde
38399,Saint-Jean-de-Bournay - 38440,saint-jean-de-bournay
38476,Savas-Mépin - 38440,savas-mepin
38555,Villeneuve-de-Marc - 38440,villeneuve-de-marc
18055,Chârost - 18290,charost
18066,Civray - 18290,civray
18137,Mareuil-sur-Arnon - 18290,mareuil-sur-arnon
18181,Plou - 18290,plou
18182,Poisieux - 18290,poisieux
18198,Saint-Ambroix - 18290,saint-ambroix
18244,Saugy - 18290,saugy
19041,Chanac-les-Mines - 19150,chanac-les-mines
19061,Cornil - 19150,cornil
19075,Espagnac - 19150,espagnac
19096,Ladignac-sur-Rondelles - 19150,ladignac-sur-rondelles
19098,Lagarde-Enval - 19150,lagarde-enval
19101,Laguenne - 19150,laguenne
19127,Marc-la-Tour - 19150,marc-la-tour
19158,Pandrignes - 19150,pandrignes
19185,Saint-Bonnet-Avalouze - 19150,saint-bonnet-avalouze
19220,Saint-Martial-de-Gimel - 19150,saint-martial-de-gimel
19235,Saint-Paul - 19150,saint-paul-2
19055,Chirac-Bellevue - 19160,chirac-bellevue
19102,Lamazière-Basse - 19160,lamaziere-basse
19110,Latronche - 19160,latronche
19113,Liginiac - 19160,liginiac
19148,Neuvic - 19160,neuvic
19157,Palisse - 19160,palisse
19175,Roche-le-Peyroux - 19160,roche-le-peyroux
19200,Saint-Étienne-la-Geneste - 19160,saint-etienne-la-geneste
19210,Saint-Hilaire-Luc - 19160,saint-hilaire-luc
19219,Sainte-Marie-Lapanouze - 19160,sainte-marie-lapanouze
19228,Saint-Pantaléon-de-Lapleau - 19160,saint-pantaleon-de-lapleau
19256,Sérandon - 19160,serandon
19027,Bonnefond - 19170,bonnefond
19033,Bugeat - 19170,bugeat
19074,L'Église-aux-Bois - 19170,l-eglise-aux-bois
19087,Gourdon-Murat - 19170,gourdon-murat
19095,Lacelle - 19170,lacelle
19112,Lestards - 19170,lestards
19160,Pérols-sur-Vézère - 19170,perols-sur-vezere
19168,Pradines - 19170,pradines
19209,Saint-Hilaire-les-Courbes - 19170,saint-hilaire-les-courbes
19226,Saint-Merd-les-Oussines - 19170,saint-merd-les-oussines
19265,Tarnac - 19170,tarnac
19268,Toy-Viam - 19170,toy-viam
19284,Viam - 19170,viam
19121,Lubersac - 19210,lubersac
19144,Montgibaud - 19210,montgibaud
19198,Saint-Éloy-les-Tuileries - 19210,saint-eloy-les-tuileries
19216,Saint-Julien-le-Vendômois - 19210,saint-julien-le-vendomois
19223,Saint-Martin-Sepert - 19210,saint-martin-sepert
19230,Saint-Pardoux-Corbier - 19210,saint-pardoux-corbier
19014,Auriac - 19220,auriac-2
19018,Bassignac-le-Haut - 19220,bassignac-le-haut
19069,Darazac - 19220,darazac
19173,Rilhac-Xaintrie - 19220,rilhac-xaintrie
19193,Saint-Cirgues-la-Loutre - 19220,saint-cirgues-la-loutre
19205,Saint-Geniez-ô-Merle - 19220,saint-geniez-o-merle
19214,Saint-Julien-aux-Bois - 19220,saint-julien-aux-bois
19237,Saint-Privat - 19220,saint-privat-2
19258,Servières-le-Château - 19220,servieres-le-chateau
19011,Arnac-Pompadour - 19230,arnac-pompadour
19024,Beyssac - 19230,beyssac
19025,Beyssenac - 19230,beyssenac
19243,Saint-Sornin-Lavolps - 19230,saint-sornin-lavolps
19254,Ségur-le-Château - 19230,segur-le-chateau
19270,Troche - 19230,troche
19001,Affieux - 19260,affieux
19165,Peyrissac - 19260,peyrissac
19172,Rilhac-Treignac - 19260,rilhac-treignac
19269,Treignac - 19260,treignac
19281,Veix - 19260,veix
38001,Les Abrets en Dauphiné - 38490,les-abrets
38012,Aoste - 38490,aoste
38080,Charancieu - 38490,charancieu
38104,Chimilin - 38490,chimilin
38183,Granieu - 38490,granieu
38296,Le Passage - 38490,le-passage
38357,Saint-André-le-Gaz - 38490,saint-andre-le-gaz
38434,Saint-Ondras - 38490,saint-ondras
38061,La Buisse - 38500,la-buisse
38133,Coublevie - 38500,coublevie
38373,Saint-Cassien - 38500,saint-cassien-2
38432,Saint-Nicolas-de-Macherin - 38500,saint-nicolas-de-macherin
38563,Voiron - 38500,voiron
38071,Champ-sur-Drac - 38560,champ-sur-drac
38200,Jarrie - 38560,jarrie
39030,Authume - 39100,authume
39042,Baverans - 39100,baverans
39078,Brevans - 39100,brevans
39101,Champvans - 39100,champvans
39150,Choisey - 39100,choisey
39182,Crissey - 39100,crissey
39198,Dole - 39100,dole
39233,Foucherans - 39100,foucherans-2
39252,Gevry - 39100,gevry
39270,Jouhe - 39100,jouhe
39345,Monnières - 39100,monnieres
39405,Parcey - 39100,parcey
39501,Sampans - 39100,sampans
39573,Villette-lès-Dole - 39100,villette-les-dole
39038,Barésia-sur-l'Ain - 39130,baresia-sur-l-ain
39058,Blye - 39130,blye
39061,Boissia - 39130,boissia
39063,Bonlieu - 39130,bonlieu
39107,Charcier - 39130,charcier
39109,Charézier - 39130,charezier
39118,Châtel-de-Joux - 39130,chatel-de-joux
39122,Châtillon - 39130,chatillon-2
39143,Chevrotaine - 39130,chevrotaine
39154,Clairvaux-les-Lacs - 39130,clairvaux-les-lacs
39156,Cogna - 39130,cogna
39192,Denezières - 39130,denezieres
39201,Doucier - 39130,doucier
39216,Étival - 39130,etival
39230,Fontenu - 39130,fontenu
39239,La Frasnée - 39130,la-frasnee
39240,Le Frasnois - 39130,le-frasnois
39265,Hautecour - 39130,hautecour
39278,Largillay-Marsonnay - 39130,largillay-marsonnay
39313,Marigny - 39130,marigny-2
39322,Menétrux-en-Joux - 39130,menetrux-en-joux
39326,Mesnois - 39130,mesnois
39408,Patornay - 39130,patornay
39435,Pont-de-Poitte - 39130,pont-de-poitte
39473,Saffloz - 39130,saffloz
39493,Saint-Maurice-Crillat - 39130,saint-maurice-crillat
39505,Saugeot - 39130,saugeot
39518,Songeson - 39130,songeson
39519,Soucia - 39130,soucia
39531,Thoiria - 39130,thoiria
39538,Uxelles - 39130,uxelles
39556,Vertamboz - 39130,vertamboz
39017,Arlay - 39140,arlay
39041,Baume-les-Messieurs - 39210,baume-les-messieurs
39057,Blois-sur-Seille - 39210,blois-sur-seille
39114,Château-Chalon - 39210,chateau-chalon
39177,Hauteroche - 39210,crancot
39199,Domblans - 39210,domblans
39244,Frontenay - 39210,frontenay
39272,Ladoye-sur-Seille - 39210,ladoye-sur-seille
39288,Lavigny - 39210,lavigny
39304,Le Louverot - 39210,le-louverot
39317,La Marre - 39210,la-marre
39321,Menétru-le-Vignoble - 39210,menetru-le-vignoble
39349,Montain - 39210,montain
39388,Nevy-sur-Seille - 39210,nevy-sur-seille
39421,Le Pin - 39210,le-pin-6
39422,Plainoiseau - 39210,plainoiseau
39426,Plasne - 39210,plasne
39553,Le Vernois - 39210,le-vernois
39582,Voiteur - 39210,voiteur
39007,Alièze - 39270,alieze
39021,La Chailleuse - 39270,arthenas
39027,Augisey - 39270,augisey
39045,Beffia - 39270,beffia
39092,Chambéria - 39270,chamberia
39134,Chavéria - 39270,chaveria
39180,Cressia - 39270,cressia
39200,Dompierre-sur-Mont - 39270,dompierre-sur-mont
39207,Écrille - 39270,ecrille
39314,Marnézia - 39270,marnezia
