url,marque,id_variante,nom_attr_1,val_attr_1,nom_attr_2,val_attr_2,nom_attr_3,val_attr_3,nom_attr_4,val_attr_4,nom_attr_5,val_attr_5,nom_attr_6,val_attr_6,nom_attr_7,val_attr_7,designation,reference,sku,code_article_fournisseur,descritptif,prix_reference,prix_promo_unitaire,quantite_degressif_1,prix_promo_degressif_1,quantite_degressif_2,prix_promo_degressif_2,quantite_degressif_3,prix_promo_degressif_3,quantite_degressif_4,prix_promo_degressif_4
/shop/product/product-1827?page=1092,,1827,,,,,,,,,,,,,,,HARMONIZE DENTIN SERINGUE B3,04.36549,,,,97.15,54,1,54,5,40.99,,,,
/shop/product/product-1826?page=1093,,1826,,,,,,,,,,,,,,,HARMONIZE SERINGUE TRANSLUCENT GREY INCISAL,04.36570,,,,97.15,,,,,,,,,
/shop/product/product-1825?page=1093,,1825,,,,,,,,,,,,,,,HARMONIZE SERINGUE TRANSLUCENT CLEAR INCISAL,04.36569,,,,97.15,,,,,,,,,
/shop/product/product-1824?page=1093,,1824,,,,,,,,,,,,,,,HARMONIZE SERINGUE TRANSLUSCENT BLUE INCISAL,04.36568,,,,97.15,,,,,,,,,
/shop/product/product-1823?page=1093,,1823,,,,,,,,,,,,,,,HARMONIZE ENAMEL SERINGUE XL,04.36567,,,,97.15,54,1,54,5,40.99,,,,
/shop/product/product-1822?page=1093,,1822,,,,,,,,,,,,,,,HARMONIZE ENAMEL SERINGUE D4,04.36566,,,,97.15,54,1,54,5,40.99,,,,
/shop/product/product-1821?page=1093,,1821,,,,,,,,,,,,,,,HARMONIZE ENAMEL SERINGUE D3,04.36565,,,,97.15,54,1,54,5,40.99,,,,
/shop/product/product-1820?page=1093,,1820,,,,,,,,,,,,,,,HARMONIZE ENAMEL SERINGUE C4,04.36563,,,,97.15,54,1,54,5,40.99,,,,
/shop/product/product-1819?page=1093,,1819,,,,,,,,,,,,,,,HARMONIZE DENTIN SERINGUE C4,04.36550,,,,97.15,54,1,54,5,40.99,,,,
/shop/product/product-1818?page=1093,,1818,,,,,,,,,,,,,,,HARMONIZE DENTIN SERINGUE A3.5,04.36547,,,,97.15,,,,,,,,,
/shop/product/product-1817?page=1093,,1817,,,,,,,,,,,,,,,HARMONIZE DENTIN SERINGUE A3,04.36546,,,,97.15,54,1,54,5,40.99,,,,
/shop/product/product-1816?page=1093,,1816,,,,,,,,,,,,,,,HARMONIZE DENTIN SERINGUE A1,04.36545,,,,97.15,54,1,54,5,40.99,,,,
/shop/product/product-1815?page=1093,,1815,,,,,,,,,,,,,,,HARMONIZE ENAMEL CAPS A2,04.36542,,,,132.16,,,,,,,,,
/shop/product/product-1814?page=1094,,1814,,,,,,,,,,,,,,,HARMONIZE SERINGUE TRANSLUCENT SUPER CLEAR INCISAL,04.36539,,,,97.15,,,,,,,,,
/shop/product/product-1813?page=1094,,1813,,,,,,,,,,,,,,,HARMONIZE SERINGUE TRANSLUCENT AMBER INCISAL,04.36538,,,,97.15,,,,,,,,,
/shop/product/product-1812?page=1094,,1812,,,,,,,,,,,,,,,HARMONIZE ENAMEL SERINGUE A2,04.36537,,,,97.15,54,1,54,5,40.99,,,,
/shop/product/product-1811?page=1094,,1811,,,,,,,,,,,,,,,OPTIBOND XTR UNIVERSAL PRIMER REFILL,04.36660,,,,116.26,,,,,,,,,
/shop/product/product-1810?page=1094,,1810,,,,,,,,,,,,,,,OPTIBOND XTR UNIVERSAL UNIDOSE KIT,04.36659,,,,283.25,,,,,,,,,
/shop/product/product-1809?page=1094,,1809,,,,,,,,,,,,,,,COMPOUND IMPRESSION STENTS ROUGE = 000432,04.60060,,,,33.25,,,,,,,,,
/shop/product/product-1805?page=1094,,1805,,,,,,,,,,,,,,,HARMONIZE ENAMEL CAPS B4,04.36587,,,,119,69.6,1,69.6,5,54,,,,
/shop/product/product-1804?page=1094,,1804,,,,,,,,,,,,,,,HARMONIZE DENTIN CAPS B3,04.36576,,,,119,69.6,1,69.6,5,54,,,,
/shop/product/product-1803?page=1094,,1803,,,,,,,,,,,,,,,HARMONIZE DENTIN CAPS A3,04.36573,,,,119,69.6,1,69.6,5,54,,,,
/shop/product/product-1802?page=1094,,1802,,,,,,,,,,,,,,,HARMONIZE CAPS TRANSLUCENT CLEAR INCISAL,04.36598,,,,119,,,,,,,,,
/shop/product/product-1801?page=1094,,1801,,,,,,,,,,,,,,,HARMONIZE CAPS TRANSLUCENT BLUE INCISAL,04.36597,,,,119,,,,,,,,,
/shop/product/product-1799?page=1094,,1799,,,,,,,,,,,,,,,VELMIX STONE ROSE 6 KG,04.60115,,,,81.65,,,,,,,,,
/shop/product/product-1798?page=1095,,1798,,,,,,,,,,,,,,,SNOW BLANC PLATRE 4.5KG,04.60113,,,,35.76,,,,,,,,,
/shop/product/product-1797?page=1095,,1797,,,,,,,,,,,,,,,PERMLASTIC HEAVY BODY,04.60099,,,,51.6,,1,51.6,2,47.94,,,,
/shop/product/product-1796?page=1095,,1796,,,,,,,,,,,,,,,PERMLASTIC ADHESIVE 60 ML,04.60098,,,,33.2,,,,,,,,,
/shop/product/product-1794?page=1095,,1794,,,,,,,,,,,,,,,OPTIBOND XTR UNIVERSAL ADHESIVE REFILL,04.36661,,,,116.26,,,,,,,,,
/shop/product/product-1791?page=1095,,1791,,,,,,,,,,,,,,,HARMONIZE ENAMEL CAPS C4,04.36591,,,,119,69.6,1,69.6,5,54,,,,
/shop/product/product-1790?page=1095,,1790,,,,,,,,,,,,,,,HARMONIZE ENAMEL CAPS C2,04.36589,,,,119,69.6,1,69.6,5,54,,,,
/shop/product/product-1789?page=1095,,1789,,,,,,,,,,,,,,,HARMONIZE ENAMEL CAPS B1,04.36584,,,,119,69.6,1,69.6,5,54,,,,
/shop/product/product-1788?page=1095,,1788,,,,,,,,,,,,,,,HARMONIZE ENAMEL CAPS A1,04.36579,,,,119,69.6,1,69.6,5,54,,,,
/shop/product/product-1787?page=1095,,1787,,,,,,,,,,,,,,,HARMONIZE CAPS TRANSLUCENT GREY INCISAL,04.36599,,,,119,,,,,,,,,
/shop/product/product-1785?page=1095,,1785,,,,,,,,,,,,,,,VELMIX STONE BLANC 6KG,04.60119E,,,,84.7,,,,,,,,,
/shop/product/product-1784?page=1095,,1784,,,,,,,,,,,,,,,PERMLASTIC REGULAR BODY,04.60101,,,,51.6,,1,51.6,2,47.94,,,,
/shop/product/product-1780?page=1095,,1780,,,,,,,,,,,,,,,HARMONIZE DENTIN CAPS A3.5,04.36574,,,,119,69.6,1,69.6,5,54,,,,
/shop/product/product-1778?page=1096,,1778,,,,,,,,,,,,,,,PERMLASTIC LIGHT BODY,04.60102,,,,51.6,,1,51.6,2,47.94,,,,
/shop/product/product-1776?page=1096,,1776,,,,,,,,,,,,,,,HARMONIZE ENAMEL CAPS B2,04.36585,,,,119,69.6,1,69.6,5,54,,,,
/shop/product/product-1775?page=1096,,1775,,,,,,,,,,,,,,,LIFE FAST,04.60997,,,,35.2,,,,,,,,,
/shop/product/product-1774?page=1096,,1774,,,,,,,,,,,,,,,OPTIBOND XTR UNIVERSAL BOTTLE KIT,04.36658,,,,242.05,,,,,,,,,
/shop/product/product-1773?page=1096,,1773,,,,,,,,,,,,,,,GEL ETCHANT JUMBO 37.5 % ACID.PHOSPH.,04.34632,,,,109.25,74.5,,,,,,,,
/shop/product/product-1772?page=1096,,1772,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL C2 UNIDOSE,04.34039,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1771?page=1096,,1771,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL C1 UNIDOSE,04.34038,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1770?page=1096,,1770,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL B4 UNIDOSE,04.34037,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1769?page=1096,,1769,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL B3 UNIDOSE,04.34036,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1768?page=1096,,1768,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL B2 UNIDOSE,04.34035,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1765?page=1096,,1765,,,,,,,,,,,,,,,HERCULITE XRV ULTRA INCISAL NEUTRE UNIDOSE,04.34054,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1764?page=1096,,1764,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN C2 UNIDOSE,04.34051,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1763?page=1097,,1763,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN B2 UNIDOSE,04.34050,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1762?page=1097,,1762,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN B1 UNIDOSE,04.34049,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1761?page=1097,,1761,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL A4 UNIDOSE,04.34033,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1760?page=1097,,1760,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL A3 UNIDOSE,04.34031,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1759?page=1097,,1759,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL A2 UNIDOSE,04.34030,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1758?page=1097,,1758,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL A1 UNIDOSE,04.34029,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1757?page=1097,,1757,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL XL UNIDOSE,04.34028,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1756?page=1097,,1756,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN D3 SERINGUE,04.34026,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1755?page=1097,,1755,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN D2 SERINGUE,04.34025,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1754?page=1097,,1754,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN B1 SERINGUE,04.34022,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1753?page=1097,,1753,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN A3.5 SERINGUE,04.34021,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1752?page=1097,,1752,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN A3 SERINGUE,04.34020,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1751?page=1098,,1751,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN A2 SERINGUE,04.34019,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1750?page=1098,,1750,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN A1 SERINGUE,04.34018,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1749?page=1098,,1749,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL D2 SERINGUE,04.34015,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1748?page=1098,,1748,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL C4 SERINGUE,04.34014,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1747?page=1098,,1747,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL C3 SERINGUE,04.34013,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1746?page=1098,,1746,,,,,,,,,,,,,,,VERTISE FLOW PEDODONTIC KIT XL A1 B1 T,04.34400,,,,200.5,,,,,,,,,
/shop/product/product-1742?page=1098,,1742,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTINE D3 UNIDOSE,04.34053,,,,77.95,,,,,,,,,
/shop/product/product-1741?page=1098,,1741,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN A3.5 UNIDOSE,04.34048,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1740?page=1098,,1740,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL D4 UNIDOSE,04.34044,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1739?page=1098,,1739,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL D2 UNIDOSE,04.34042,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1738?page=1098,,1738,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL C3 UNIDOSE,04.34040,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1737?page=1098,,1737,,,,,,,,,,,,,,,VERTISE FLOW B2,04.34406,,,,89,77.89,1,77.89,2,69.74,,,,
/shop/product/product-1736?page=1099,,1736,,,,,,,,,,,,,,,VERTISE FLOW B1,04.34405,,,,89,77.89,1,77.89,2,69.74,,,,
/shop/product/product-1735?page=1099,,1735,,,,,,,,,,,,,,,VERTISE FLOW A3,04.34403,,,,89,77.89,1,77.89,2,69.74,,,,
/shop/product/product-1734?page=1099,,1734,,,,,,,,,,,,,,,VERTISE FLOW A2,04.34402,,,,89,77.89,1,77.89,2,69.74,,,,
/shop/product/product-1733?page=1099,,1733,,,,,,,,,,,,,,,TAKE 1 ADVANCED PN LIGHT,04.34150,,,,92.8,,,,,,,,,
/shop/product/product-1732?page=1099,,1732,,,,,,,,,,,,,,,HERCULITE XRV ULTRA MINIKIT UNIDOSE,04.34071,,,,139.4,,,,,,,,,
/shop/product/product-1729?page=1099,,1729,,,,,,,,,,,,,,,TAKE 1 ADVANCED LIGHT FAST,04.34149,,,,91.5,,,,,,,,,
/shop/product/product-1728?page=1099,,1728,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN D2 UNIDOSE,04.34052,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1727?page=1099,,1727,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN A2 UNIDOSE,04.34046,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1726?page=1099,,1726,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN A1 UNIDOSE,04.34045,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1725?page=1099,,1725,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL C4 UNIDOSE,04.34041,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1724?page=1099,,1724,,,,,,,,,,,,,,,VERTISE FLOW UNIVERSAL OPAQUE,04.34407,,,,89,77.89,1,77.89,2,69.74,,,,
/shop/product/product-1723?page=1099,,1723,,,,,,,,,,,,,,,VERTISE FLOW A3.5,04.34404,,,,89,77.89,1,77.89,2,69.74,,,,
/shop/product/product-1719?page=1100,,1719,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL D3 UNIDOSE,04.34043,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1718?page=1100,,1718,,,,,,,,,,,,,,,VERTISE FLOW XL,04.34408,,,,89,77.89,1,77.89,2,69.74,,,,
/shop/product/product-1717?page=1100,,1717,,,,,,,,,,,,,,,VERTISE FLOW A1,04.34401,,,,89,77.89,1,77.89,2,69.74,,,,
/shop/product/product-1715?page=1100,,1715,,,,,,,,,,,,,,,HERCULITE XRV ULTRA DENTIN A3 UNIDOSE,04.34047,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1714?page=1100,,1714,,,,,,,,,,,,,,,VERTISE FLOW TRANSLUCENT,04.34409,,,,89,77.89,1,77.89,2,69.74,,,,
/shop/product/product-1708?page=1100,,1708,,,,,,,,,,,,,,,MIXING TIPS SERINGUE AUTO MIX,04.33361,,,,92.5,,,,,,,,,
/shop/product/product-1707?page=1100,,1707,,,,,,,,,,,,,,,OPTIBOND FL UNIDOSE,04.33352,,,,405.55,,,,,,,,,
/shop/product/product-1706?page=1100,,1706,,,,,,,,,,,,,,,TEMP BOND CLEAR WITH TRICLOSAN AUTOMIX,04.33351,,,,76.1,56.89,,,,,,,,
/shop/product/product-1695?page=1100,,1695,,,,,,,,,,,,,,,PREMISE TRANSLUCENT CAPS SUPER CLEAR,04.32774,,,,90.85,,,,,,,,,
/shop/product/product-1694?page=1100,,1694,,,,,,,,,,,,,,,PREMISE TRANSLUCENT CAPS CLEAR,04.32773,,,,90.85,,,,,,,,,
/shop/product/product-1693?page=1100,,1693,,,,,,,,,,,,,,,PREMISE TRANSLUCENT CAPS GREY,04.32772,,,,90.85,,,,,,,,,
/shop/product/product-1692?page=1100,,1692,,,,,,,,,,,,,,,PREMISE CAPS DENTINE B2,04.32768,,,,90.85,,,,,,,,,
/shop/product/product-1691?page=1101,,1691,,,,,,,,,,,,,,,PREMISE CAPS DENTINE A4,04.32766,,,,90.85,,,,,,,,,
/shop/product/product-1690?page=1101,,1690,,,,,,,,,,,,,,,PREMISE CAPS DENTINE A3.5,04.32765,,,,90.85,,,,,,,,,
/shop/product/product-1689?page=1101,,1689,,,,,,,,,,,,,,,PREMISE CAPS DENTINE A3,04.32764,,,,90.85,,,,,,,,,
/shop/product/product-1688?page=1101,,1688,,,,,,,,,,,,,,,PREMISE CAPS DENTINE A2,04.32763,,,,90.85,,,,,,,,,
/shop/product/product-1687?page=1101,,1687,,,,,,,,,,,,,,,PREMISE CAPS ENAMEL C4,04.32757,,,,90.85,,,,,,,,,
/shop/product/product-1686?page=1101,,1686,,,,,,,,,,,,,,,PREMISE CAPS ENAMEL C3,04.32756,,,,90.85,,,,,,,,,
/shop/product/product-1685?page=1101,,1685,,,,,,,,,,,,,,,PREMISE CAPS ENAMEL C1,04.32754,,,,90.85,,,,,,,,,
/shop/product/product-1684?page=1101,,1684,,,,,,,,,,,,,,,PREMISE CAPS ENAMEL A3,04.32747,,,,90.85,,,,,,,,,
/shop/product/product-1683?page=1101,,1683,,,,,,,,,,,,,,,PREMISE CAPS ENAMEL A2,04.32746,,,,90.85,,,,,,,,,
/shop/product/product-1682?page=1101,,1682,,,,,,,,,,,,,,,PREMISE CAPS ENAMEL A3.5,04.32748,,,,90.85,,,,,,,,,
/shop/product/product-1681?page=1101,,1681,,,,,,,,,,,,,,,PREMISE CAPS ENAMEL A1,04.32745,,,,90.85,,,,,,,,,
/shop/product/product-1677?page=1101,,1677,,,,,,,,,,,,,,,PREMISE TRANSLUCENT SERINGUE CLEAR,04.32740,,,,90.85,,,,,,,,,
/shop/product/product-1676?page=1102,,1676,,,,,,,,,,,,,,,PREMISE TRANSLUCENT SERINGUE AMBER,04.32738,,,,90.85,,,,,,,,,
/shop/product/product-1675?page=1102,,1675,,,,,,,,,,,,,,,PREMISE DENTINE SERINGUE A4,04.32733,,,,90.85,,,,,,,,,
/shop/product/product-1674?page=1102,,1674,,,,,,,,,,,,,,,PREMISE DENTINE SERINGUE A3.5,04.32732,,,,90.85,,,,,,,,,
/shop/product/product-1673?page=1102,,1673,,,,,,,,,,,,,,,PREMISE DENTINE SERINGUE A3,04.32731,,,,90.85,,,,,,,,,
/shop/product/product-1672?page=1102,,1672,,,,,,,,,,,,,,,PREMISE DENTINE SERINGUE A2,04.32730,,,,90.85,,,,,,,,,
/shop/product/product-1671?page=1102,,1671,,,,,,,,,,,,,,,PREMISE ENAMEL SERINGUE XL2,04.32729,,,,90.85,,,,,,,,,
/shop/product/product-1670?page=1102,,1670,,,,,,,,,,,,,,,PREMISE ENAMEL SERINGUE C3,04.32723,,,,90.85,,,,,,,,,
/shop/product/product-1669?page=1102,,1669,,,,,,,,,,,,,,,PREMISE ENAMEL SERINGUE B2,04.32718,,,,90.85,,,,,,,,,
/shop/product/product-1668?page=1102,,1668,,,,,,,,,,,,,,,PREMISE ENAMEL SERINGUE B1,04.32717,,,,90.85,,,,,,,,,
/shop/product/product-1667?page=1102,,1667,,,,,,,,,,,,,,,PREMISE ENAMEL SERINGUE A4,04.32716,,,,90.85,,,,,,,,,
/shop/product/product-1666?page=1102,,1666,,,,,,,,,,,,,,,PREMISE ENAMEL SERINGUE A3,04.32714,,,,90.85,,,,,,,,,
/shop/product/product-1665?page=1102,,1665,,,,,,,,,,,,,,,PREMISE ENAMEL SERINGUE A1,04.32712,,,,90.85,,,,,,,,,
/shop/product/product-1658?page=1103,,1658,,,,,,,,,,,,,,,NEXUS 3 TRY IN GEL BLANC OP,04.33659,,,,51.9,,,,,,,,,
/shop/product/product-1656?page=1103,,1656,,,,,,,,,,,,,,,NEXUS 3 DUAL CURE BLANC OPAQUE,04.33647,,,,96.9,78.49,1,78.49,2,69.9,,,,
/shop/product/product-1655?page=1103,,1655,,,,,,,,,,,,,,,NEXUS 3 DUAL CURE BLANC,04.33644,,,,96.9,78.49,1,78.49,2,69.9,,,,
/shop/product/product-1654?page=1103,,1654,,,,,,,,,,,,,,,NEXUS 3 DUAL CURE BLEACH,04.33646,,,,96.9,78.49,1,78.49,2,69.9,,,,
/shop/product/product-1647?page=1103,,1647,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL A3.5 SERINGUE,04.34005,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1643?page=1103,,1643,,,,,,,,,,,,,,,PREMISE FLOWABLE SERINGUE A2,04.33722,,,,38.2,,,,,,,,,
/shop/product/product-1641?page=1103,,1641,,,,,,,,,,,,,,,NEXUS 3 LIGHT CURE SERYNGE CLEAR,04.33648,,,,72.25,,,,,,,,,
/shop/product/product-1640?page=1103,,1640,,,,,,,,,,,,,,,NEXUS 3 DUAL CURE YELLOW,04.33645,,,,96.9,78.49,1,78.49,2,69.9,,,,
/shop/product/product-1639?page=1103,,1639,,,,,,,,,,,,,,,NEXUS 3 LIGHT CURE SERINGUE JAUNE,04.33650,,,,72.25,,,,,,,,,
/shop/product/product-1635?page=1103,,1635,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL A3 SERINGUE,04.34004,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1634?page=1103,,1634,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL XL SERINGUE,04.34001,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1632?page=1103,,1632,,,,,,,,,,,,,,,PREMISE FLOWABLE SERINGUEA3,04.33723,,,,36.95,,,,,,,,,
/shop/product/product-1631?page=1104,,1631,,,,,,,,,,,,,,,NEXUS 3 LIGHT CURE SERINGUE BLANC,04.33649,,,,72.25,,,,,,,,,
/shop/product/product-1630?page=1104,,1630,,,,,,,,,,,,,,,NEXUX 3 LIGHT CURE SERINGUE BLEACH 1.8GR.,04.33651,,,,72.25,,,,,,,,,
/shop/product/product-1628?page=1104,,1628,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL B1 SERINGUE,04.34007,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1627?page=1104,,1627,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL A1 SERINGUE,04.34002,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1626?page=1104,,1626,,,,,,,,,,,,,,,PREMISE FLOWABLE SERINGUE A3.5,04.33724,,,,38.2,,,,,,,,,
/shop/product/product-1625?page=1104,,1625,,,,,,,,,,,,,,,NEXUS 3 LIGHT CURE SERINGUE OPAQUE 33652,04.33652,,,,72.25,,,,,,,,,
/shop/product/product-1624?page=1104,,1624,,,,,,,,,,,,,,,HERCULITE XRV ULTRA ENAMEL B2 SERINGUE,04.34008,,,,77.95,58.9,1,58.9,5,54.74,,,,
/shop/product/product-1622?page=1104,,1622,,,,,,,,,,,,,,,POINT 4 SERINGUE OB1,04.31364,,,,69.9,,,,,,,,,
/shop/product/product-1620?page=1104,,1620,,,,,,,,,,,,,,,POINT 4 CAPS T1,04.29917,,,,69.9,,,,,,,,,
/shop/product/product-1619?page=1104,,1619,,,,,,,,,,,,,,,POINT 4 CAPS XL2,04.29915,,,,69.9,,,,,,,,,
/shop/product/product-1618?page=1104,,1618,,,,,,,,,,,,,,,POINT 4 CAPS C4,04.29910,,,,69.9,,,,,,,,,
/shop/product/product-1617?page=1104,,1617,,,,,,,,,,,,,,,POINT 4 CAPS B3,04.29905,,,,69.9,,,,,,,,,
/shop/product/product-1616?page=1105,,1616,,,,,,,,,,,,,,,POINT 4 CAPS B2,04.29904,,,,69.9,,,,,,,,,
/shop/product/product-1615?page=1105,,1615,,,,,,,,,,,,,,,POINT 4 CAPS A4,04.29902,,,,69.9,,,,,,,,,
/shop/product/product-1614?page=1105,,1614,,,,,,,,,,,,,,,POINT 4 CAPS A3,04.29900,,,,69.9,,,,,,,,,
/shop/product/product-1613?page=1105,,1613,,,,,,,,,,,,,,,POINT 4 CAPS A2,04.29899,,,,69.9,,,,,,,,,
/shop/product/product-1612?page=1105,,1612,,,,,,,,,,,,,,,POINT 4 CAPS A1,04.29898,,,,69.9,,,,,,,,,
/shop/product/product-1611?page=1105,,1611,,,,,,,,,,,,,,,POINT 4 SERINGUE XL2,04.29893,,,,69.9,,,,,,,,,
/shop/product/product-1610?page=1105,,1610,,,,,,,,,,,,,,,POINT 4 SERINGUE XL1,04.29892,,,,69.9,,,,,,,,,
/shop/product/product-1609?page=1105,,1609,,,,,,,,,,,,,,,POINT 4 SERINGUE D3,04.29890,,,,69.9,,,,,,,,,
/shop/product/product-1608?page=1105,,1608,,,,,,,,,,,,,,,POINT 4 CAPS D4,04.29913,,,,69.9,,,,,,,,,
/shop/product/product-1607?page=1105,,1607,,,,,,,,,,,,,,,POINT 4 CAPS D3,04.29912,,,,69.9,,,,,,,,,
/shop/product/product-1606?page=1105,,1606,,,,,,,,,,,,,,,POINT 4 CAPS D2,04.29911,,,,69.9,,,,,,,,,
/shop/product/product-1605?page=1105,,1605,,,,,,,,,,,,,,,POINT 4 CAPS C3,04.29909,,,,69.9,,,,,,,,,
/shop/product/product-1604?page=1106,,1604,,,,,,,,,,,,,,,POINT 4 CAPS C2,04.29908,,,,69.9,,,,,,,,,
/shop/product/product-1603?page=1106,,1603,,,,,,,,,,,,,,,POINT 4 CAPS C1,04.29907,,,,69.9,,,,,,,,,
/shop/product/product-1602?page=1106,,1602,,,,,,,,,,,,,,,POINT 4 CAPS B4,04.29906,,,,69.9,,,,,,,,,
/shop/product/product-1601?page=1106,,1601,,,,,,,,,,,,,,,POINT 4 CAPS B1,04.29903,,,,69.9,,,,,,,,,
/shop/product/product-1600?page=1106,,1600,,,,,,,,,,,,,,,POINT 4 CAPS A3.5,04.29901,,,,69.9,,,,,,,,,
/shop/product/product-1599?page=1106,,1599,,,,,,,,,,,,,,,POINT 4 SERINGUE T2,04.29896,,,,69.9,,,,,,,,,
/shop/product/product-1598?page=1106,,1598,,,,,,,,,,,,,,,POINT 4 SERINGUE T1,04.29895,,,,69.9,,,,,,,,,
/shop/product/product-1597?page=1106,,1597,,,,,,,,,,,,,,,POINT 4 SERINGUE XL3,04.29894,,,,69.9,,,,,,,,,
/shop/product/product-1596?page=1106,,1596,,,,,,,,,,,,,,,POINT 4 SERINGUE D4,04.29891,,,,69.9,,,,,,,,,
/shop/product/product-1595?page=1106,,1595,,,,,,,,,,,,,,,POINT 4 SERINGUE D2,04.29889,,,,69.9,,,,,,,,,
